UDI,Target,Product,type,Air,Process,Rotationa2,Torque,Too2
2147,0,249326,2,299.3,308.8,1647,32.9,172
2148,0,249327,2,299.4,308.9,1550,33.7,174
2149,0,249328,2,299.4,308.9,1583,34.1,176
2150,0,249329,2,299.4,309,1613,32.2,178
2151,0,331564,3,299.3,308.8,1636,35.5,180
2152,0,117011,1,299.3,308.7,1289,51.5,185
2153,0,117012,1,299.3,308.8,1648,28.4,188
2154,0,331567,3,299.3,308.8,1397,45.4,191
2155,0,117014,1,299.3,308.9,1767,24.8,196
2156,0,249335,2,299.3,308.8,1341,47.7,199
2157,0,117016,1,299.4,308.9,1457,41.5,201
2158,0,117017,1,299.4,309,1939,19.8,204
2159,0,117018,1,299.5,309,1399,49.7,207
2160,0,117019,1,299.5,309,1602,31.3,210
2161,0,249340,2,299.4,309,1507,41,213
2162,0,249341,2,299.4,309.1,1464,40.5,215
2163,0,249342,2,299.5,309.1,1336,42.1,217
2164,0,249343,2,299.6,309.2,1422,39.8,219
2165,0,249344,2,299.6,309.2,1540,36.7,221
2166,0,249345,2,299.5,309.1,1476,47.8,223
2167,1,117026,1,299.6,309.2,1867,23.4,225
2168,0,331581,3,299.6,309.1,1588,41.3,0
2169,0,117028,1,299.5,309.1,1420,49.5,5
2170,0,249349,2,299.5,309.1,1415,49.2,8
2171,0,117030,1,299.4,309.1,1500,43.3,10
2172,0,249351,2,299.5,309.1,1502,44.6,13
2173,0,249352,2,299.5,309.2,1816,23,15
2174,0,117033,1,299.5,309.2,1495,41.6,17
2175,0,249354,2,299.6,309.2,1572,33.4,20
2176,0,117035,1,299.5,309.2,1590,35.9,22
2177,0,117036,1,299.6,309.3,1387,48.3,25
2178,0,117037,1,299.6,309.2,1393,47.7,28
2179,0,249358,2,299.6,309.2,1602,37.3,31
2180,0,249359,2,299.6,309.2,1601,33.3,33
2181,0,331594,3,299.6,309.2,1597,36.3,35
2182,0,331595,3,299.5,309.1,1548,44.3,40
2183,0,117042,1,299.5,309.2,1314,61.8,45
2184,0,117043,1,299.6,309.3,1577,39.8,48
2185,0,249364,2,299.8,309.4,1475,43.4,51
2186,0,249365,2,299.8,309.4,1630,32.4,53
2187,0,249366,2,299.7,309.4,1445,42.9,55
2188,0,117047,1,299.8,309.4,1439,47.4,57
2189,0,249368,2,299.7,309.3,1420,44.1,60
2190,0,331603,3,299.7,309.2,1554,41.6,62
2191,0,117050,1,299.6,309.1,1471,44.3,67
2192,0,249371,2,299.6,309,1648,33.6,70
2193,0,249372,2,299.6,309,1472,48.8,72
2194,0,117053,1,299.5,308.9,1448,42.9,74
2195,0,117054,1,299.6,308.9,1568,35.3,77
2196,0,249375,2,299.6,308.9,1613,30.8,80
2197,0,117056,1,299.7,308.9,1551,35.4,82
2198,0,249377,2,299.7,309,1412,49.2,85
2199,0,117058,1,299.7,308.9,1478,41,87
2200,0,117059,1,299.8,309.1,1268,58,90
2201,0,249380,2,299.8,309.1,1546,35.6,93
2202,0,249381,2,299.8,309,1567,36.1,95
2203,0,117062,1,299.9,309.2,1548,35.7,97
2204,0,249383,2,299.8,309,1614,30.8,100
2205,0,117064,1,299.7,309.1,1352,46.1,102
2206,0,249385,2,299.9,309.2,1624,34.6,105
2207,0,249386,2,299.9,309.2,1436,52,107
2208,0,249387,2,299.8,309.2,1591,37.5,109
2209,0,331622,3,299.8,309.2,1435,42.6,111
2210,0,249389,2,299.8,309.3,1386,49.4,116
2211,0,249390,2,299.7,309.2,1401,54.1,118
2212,0,117071,1,299.6,309,1245,64,120
2213,0,249392,2,299.7,309.1,1475,40,123
2214,0,249393,2,299.7,309.1,1473,39.4,125
2215,0,331628,3,299.7,309.2,1355,44.8,127
2216,0,331629,3,299.7,309.2,1468,49.6,132
2217,0,249396,2,299.7,309.2,1645,30.8,137
2218,0,249397,2,299.7,309.1,1347,55.3,139
2219,0,249398,2,299.7,309.1,1713,33.5,141
2220,0,117079,1,299.6,309.1,1435,48.4,143
2221,0,117080,1,299.6,309,1736,26.1,146
2222,0,249401,2,299.6,309,1372,60.4,149
2223,0,249402,2,299.7,309,1605,33,151
2224,0,249403,2,299.6,309,1413,48.5,153
2225,0,117084,1,299.7,309,1645,31.9,155
2226,0,117085,1,299.7,309,1465,49,158
2227,0,117086,1,299.6,308.9,1685,27.8,161
2228,0,249407,2,299.5,308.8,1965,20.4,164
2229,0,331642,3,299.4,308.6,1542,41.8,166
2230,0,249409,2,299.4,308.7,1681,30.8,171
2231,0,249410,2,299.5,308.7,1446,45.7,173
2232,0,249411,2,299.4,308.6,1415,56.4,175
2233,0,249412,2,299.5,308.6,1672,30.5,177
2234,1,249413,2,299.5,308.7,2549,13,179
2235,0,249414,2,299.4,308.6,1492,40.5,181
2236,0,117095,1,299.4,308.6,1455,42.7,183
2237,0,117096,1,299.3,308.5,1422,43.1,186
2238,0,249417,2,299.3,308.6,1403,50.6,189
2239,0,249418,2,299.3,308.6,1474,49.6,191
2240,0,249419,2,299.2,308.6,1381,50,193
2241,0,249420,2,299.2,308.5,1457,44.7,195
2242,0,249421,2,299.2,308.4,1711,28.9,197
2243,0,249422,2,299.2,308.4,1667,29,199
2244,0,249423,2,299.2,308.4,1465,35,201
2245,1,117104,1,299.3,308.4,1542,37.5,203
2246,0,117105,1,299.3,308.4,1438,42.3,0
2247,0,249426,2,299.3,308.4,1406,47.4,3
2248,0,117107,1,299.2,308.4,1396,48.5,5
2249,0,117108,1,299.3,308.5,1304,60.6,8
2250,0,249429,2,299.2,308.5,1442,46.5,11
2251,0,117110,1,299.2,308.4,1396,48.7,13
2252,0,331665,3,299.1,308.3,1424,43.4,16
2253,0,331666,3,299.1,308.3,1451,42.8,21
2254,0,249433,2,299.2,308.4,1386,54.1,26
2255,0,249434,2,299.1,308.3,1325,46.9,28
2256,0,249435,2,299.1,308.3,1559,33.7,30
2257,0,249436,2,299.1,308.3,1489,38.1,32
2258,0,249437,2,299.1,308.3,1892,25.2,34
2259,0,249438,2,299.1,308.2,1319,60.3,36
2260,0,249439,2,299.1,308.3,1431,52.3,38
2261,0,331674,3,299.1,308.3,1521,36.5,40
2262,0,117121,1,299.1,308.2,1435,45.2,45
2263,0,249442,2,299.1,308.3,1533,42.4,48
2264,0,117123,1,299.2,308.4,1529,43,50
2265,0,117124,1,299.2,308.4,1415,43.5,53
2266,0,117125,1,299.2,308.4,1330,51.2,56
2267,0,249446,2,299.2,308.5,1381,60.6,59
2268,0,249447,2,299.2,308.5,1370,52.4,61
2269,0,249448,2,299.2,308.5,1438,46.6,63
2270,0,249449,2,299.3,308.6,1314,48.2,65
2271,0,249450,2,299.3,308.6,1437,48.1,67
2272,0,249451,2,299.2,308.5,1821,26.1,69
2273,0,117132,1,299.3,308.6,1448,52.1,71
2274,0,249453,2,299.3,308.5,1589,32.7,74
2275,0,249454,2,299.3,308.6,1520,33.7,76
2276,0,249455,2,299.3,308.6,1605,37,78
2277,0,249456,2,299.3,308.7,1393,54.2,80
2278,0,331691,3,299.3,308.7,1408,44.4,82
2279,0,117138,1,299.3,308.7,1459,35.6,87
2280,0,249459,2,299.4,308.7,1525,39,90
2281,0,249460,2,299.4,308.8,1390,57,92
2282,0,249461,2,299.3,308.7,1536,38.9,94
2283,0,249462,2,299.4,308.7,1459,47.6,96
2284,0,249463,2,299.2,308.5,1387,51.1,98
2285,0,249464,2,299.2,308.5,1378,53.4,100
2286,0,249465,2,299.4,308.7,1381,56.7,102
2287,0,117146,1,299.4,308.7,1289,60.5,104
2288,0,249467,2,299.4,308.6,1746,26.8,107
2289,0,117148,1,299.4,308.6,1541,39.1,109
2290,0,249469,2,299.4,308.7,1504,37.8,112
2291,0,117150,1,299.5,308.7,1321,51.9,114
2292,0,117151,1,299.5,308.8,1886,20.9,117
2293,0,249472,2,299.6,308.9,1422,53.2,120
2294,0,249473,2,299.5,308.9,1520,38.3,122
2295,0,249474,2,299.4,308.8,1627,32.6,124
2296,0,249475,2,299.4,308.7,1512,37.2,126
2297,0,249476,2,299.4,308.7,1553,42.7,128
2298,0,249477,2,299.3,308.7,1802,26,130
2299,0,249478,2,299.3,308.6,1482,37.6,132
2300,1,249479,2,299.4,308.7,1446,62.9,134
2301,0,249480,2,299.3,308.6,1371,50.5,136
2302,0,117161,1,299.2,308.6,1586,35.7,138
2303,0,249482,2,299.2,308.5,1515,39.8,141
2304,0,249483,2,299.2,308.5,1374,53.6,143
2305,0,249484,2,299.1,308.5,1455,39.8,145
2306,0,331719,3,299.2,308.5,1342,47.5,147
2307,0,249486,2,299.1,308.6,1260,57.8,152
2308,0,331721,3,299,308.5,1623,33.5,154
2309,0,249488,2,299.1,308.5,1371,55.5,159
2310,0,249489,2,299.1,308.6,1611,31.4,161
2311,0,117170,1,299,308.4,1535,47.5,163
2312,0,117171,1,299.1,308.6,1491,38.5,166
2313,0,117172,1,299.1,308.6,1441,36.2,169
2314,0,117173,1,299.1,308.8,1725,26.6,172
2315,0,249494,2,299.2,308.9,1368,47.2,175
2316,0,249495,2,299.2,308.9,1526,37.9,177
2317,0,249496,2,299.2,308.8,1542,39.2,179
2318,0,249497,2,299.2,308.8,1605,31.1,181
2319,0,249498,2,299.2,308.8,1405,51.4,183
2320,0,117179,1,299.2,308.8,1700,33.5,185
2321,0,331734,3,299.2,308.8,1440,39.1,188
2322,0,117181,1,299.2,308.8,1314,52.5,193
2323,0,249502,2,299.2,308.7,1514,41.9,196
2324,0,117183,1,299.2,308.7,1401,47,198
2325,0,249504,2,299.3,308.8,1636,29.9,201
2326,0,249505,2,299.3,308.8,1603,33.9,203
2327,0,117186,1,299.4,308.7,1487,52.6,205
2328,0,117187,1,299.3,308.7,1420,50.3,208
2329,0,249508,2,299.3,308.7,1579,36.3,211
2330,0,249509,2,299.3,308.7,1484,40.5,213
2331,0,117190,1,299.3,308.7,1390,49.3,215
2332,1,249511,2,299.3,308.6,1384,53.6,218
2333,1,249512,2,299.2,308.5,1378,50.4,220
2334,0,249513,2,299.2,308.5,1445,45.2,222
2335,0,249514,2,299.2,308.4,1445,43.5,224
2336,0,249515,2,299.2,308.4,1509,39.4,0
2337,0,249516,2,299.2,308.4,1434,46.8,2
2338,0,249517,2,299.2,308.4,1877,23.9,4
2339,0,249518,2,299.3,308.3,1651,28,6
2340,0,249519,2,299.2,308.2,1466,41.3,8
2341,0,249520,2,299.1,308.1,1479,40.7,10
2342,0,249521,2,299.1,308.2,1409,46.4,12
2343,0,117202,1,299.2,308.2,1674,28.2,14
2344,0,249523,2,299.1,308.3,1305,61.4,17
2345,0,117204,1,299.2,308.3,1755,26.4,19
2346,0,249525,2,299.2,308.4,1475,38.7,22
2347,0,249526,2,299.2,308.4,1402,47.7,24
2348,0,249527,2,299.2,308.3,1410,43,26
2349,0,249528,2,299.2,308.4,1436,41.8,28
2350,0,117209,1,299.3,308.5,1386,42.2,30
2351,0,249530,2,299.3,308.6,1744,26.4,33
2352,0,249531,2,299.2,308.4,1393,48.4,35
2353,0,117212,1,299.3,308.5,1422,45.4,37
2354,0,249533,2,299.2,308.4,1841,22.8,40
2355,0,249534,2,299.3,308.6,1433,37.7,42
2356,0,117215,1,299.3,308.5,1305,60.6,44
2357,0,331770,3,299.3,308.6,1498,39.5,47
2358,0,249537,2,299.3,308.5,1772,26.1,52
2359,0,117218,1,299.2,308.4,1381,42.5,54
2360,0,249539,2,299.3,308.5,1413,38.5,57
2361,0,331774,3,299.2,308.4,1388,53.2,59
2362,0,117221,1,299.2,308.6,1631,35.4,64
2363,0,331776,3,299.3,308.6,1520,41.4,67
2364,0,249543,2,299.3,308.5,1510,45.4,72
2365,0,249544,2,299.2,308.5,1366,49.7,74
2366,0,249545,2,299.4,308.5,1845,22.9,76
2367,0,249546,2,299.3,308.5,1485,44.7,78
2368,0,117227,1,299.3,308.5,1496,39.4,80
2369,0,117228,1,299.3,308.4,1468,42.2,83
2370,0,117229,1,299.2,308.4,1856,22.7,86
2371,0,249550,2,299.2,308.4,1620,34.1,89
2372,0,249551,2,299.3,308.5,1409,44.8,91
2373,0,117232,1,299.3,308.5,1404,49.4,93
2374,0,249553,2,299.2,308.4,1350,51.3,96
2375,0,117234,1,299.2,308.4,1538,38,98
2376,0,117235,1,299.2,308.4,1476,32.7,101
2377,0,117236,1,299.2,308.3,1364,51.8,104
2378,0,117237,1,299.2,308.3,1582,45.5,107
2379,0,249558,2,299.1,308.2,1348,56.1,110
2380,0,331793,3,299.1,308.2,1450,46.1,112
2381,0,249560,2,299,308.1,1242,60.9,117
2382,0,249561,2,299.1,308.2,1493,34.9,119
2383,0,249562,2,299.1,308.3,1601,31.4,121
2384,0,249563,2,299.1,308.2,1568,33.3,123
2385,0,117244,1,299.1,308.3,1506,38,125
2386,0,249565,2,299.1,308.3,1524,34.1,128
2387,0,249566,2,299.1,308.4,1543,37.9,130
2388,0,117247,1,299.2,308.5,1474,47.2,132
2389,0,117248,1,299.2,308.5,1526,37.3,135
2390,0,249569,2,299.2,308.5,1867,27,138
2391,0,249570,2,299.2,308.5,1487,41.2,140
2392,0,249571,2,299.2,308.4,1580,32.6,142
2393,0,249572,2,299.2,308.5,1340,50,144
2394,0,249573,2,299.2,308.5,1544,41.6,146
2395,0,249574,2,299.2,308.5,1488,40.3,148
2396,0,117255,1,299.2,308.5,1742,28.9,150
2397,0,117256,1,299.1,308.5,1592,34.2,153
2398,0,249577,2,299.2,308.6,1582,38.8,156
2399,0,249578,2,299.2,308.5,1490,43.2,158
2400,0,117259,1,299.2,308.5,1594,35.8,160
2401,0,331814,3,299.2,308.6,1462,55,163
2402,0,117261,1,299.2,308.6,1367,47.6,168
2403,0,249582,2,299.2,308.7,1325,51,171
2404,0,331817,3,299.2,308.7,1448,51.4,173
2405,0,117264,1,299.1,308.7,2008,20.3,178
2406,0,249585,2,299.1,308.7,1498,38.9,181
2407,0,249586,2,299.1,308.6,1437,41.6,183
2408,0,117267,1,299.1,308.6,1499,45.1,185
2409,0,249588,2,299,308.4,1356,52.6,188
2410,0,249589,2,299.1,308.5,1539,46.8,190
2411,0,249590,2,299.1,308.5,1689,32.1,192
2412,0,249591,2,299,308.5,1559,38.1,194
2413,0,249592,2,299.1,308.6,1408,46.7,196
2414,0,249593,2,299,308.5,1886,23,198
2415,0,249594,2,299.1,308.5,1415,43.4,0
2416,0,117275,1,299.1,308.5,1587,35.6,2
2417,0,249596,2,299,308.4,1571,38.6,5
2418,0,249597,2,298.9,308.3,1576,36.6,7
2419,0,249598,2,298.9,308.3,1660,34.4,9
2420,0,117279,1,298.9,308.2,1328,49.2,11
2421,0,331834,3,298.8,308.2,1450,44.7,14
2422,0,249601,2,298.9,308.2,2384,15,19
2423,0,249602,2,298.8,308.2,1443,53.4,21
2424,0,117283,1,298.9,308.2,2022,20,23
2425,0,249604,2,298.9,308.2,1828,23.8,26
2426,0,249605,2,298.8,308.1,1472,53.5,28
2427,1,117286,1,298.9,308.2,1372,63.6,30
2428,0,249607,2,298.9,308.3,1855,23.8,33
2429,0,117288,1,299,308.3,1377,47.2,35
2430,0,249609,2,298.9,308.3,1432,48.9,38
2431,0,117290,1,298.9,308.2,1335,47.8,40
2432,0,117291,1,298.9,308.2,1411,51.3,43
2433,0,249612,2,298.9,308.2,1510,43.5,46
2434,0,249613,2,299,308.3,1441,44,48
2435,0,117294,1,299,308.2,1358,42.7,50
2436,0,249615,2,298.9,308.2,1686,30.4,53
2437,0,331850,3,299,308.2,1662,30.4,55
2438,0,249617,2,299.1,308.3,1426,40.1,60
2439,0,117298,1,299.1,308.4,1330,53.6,62
2440,0,249619,2,299.1,308.4,1693,31.6,65
2441,0,249620,2,299.1,308.4,1426,47.9,67
2442,0,249621,2,299.1,308.5,1676,31,69
2443,0,117302,1,299.1,308.4,1332,51.7,71
2444,0,249623,2,299.1,308.5,1647,35,74
2445,1,249624,2,299.2,308.6,1267,68.2,76
2446,0,331859,3,299.2,308.7,1375,55.1,78
2447,0,249626,2,299.3,308.6,1422,48.9,83
2448,0,249627,2,299.3,308.7,1408,48.7,85
2449,0,249628,2,299.4,308.9,1440,42.5,87
2450,0,249629,2,299.3,308.8,1772,25.2,89
2451,0,249630,2,299.2,308.7,1492,37.8,91
2452,0,249631,2,299.2,308.7,1650,30.5,93
2453,0,117312,1,299.1,308.6,2329,14.6,95
2454,0,249633,2,299,308.6,1648,30.8,98
2455,0,249634,2,299,308.6,1653,31.7,100
2456,0,249635,2,299,308.6,1946,22.3,102
2457,0,249636,2,299.1,308.6,1555,36.6,104
2458,0,249637,2,299,308.6,1661,32.2,106
2459,0,249638,2,299,308.6,1434,45.9,108
2460,0,249639,2,299,308.6,1297,54.2,110
2461,0,249640,2,299,308.6,1466,46.4,112
2462,0,117321,1,298.9,308.6,1517,39.8,114
2463,0,249642,2,298.9,308.5,1742,34.5,117
2464,0,249643,2,298.9,308.5,1580,39.1,119
2465,0,117324,1,298.9,308.5,1534,42.9,121
2466,0,249645,2,298.9,308.6,1481,40.7,124
2467,0,249646,2,299,308.6,1429,37.7,126
2468,0,117327,1,298.9,308.6,1574,33.5,128
2469,0,117328,1,298.9,308.6,1524,40.4,131
2470,0,249649,2,299,308.7,1507,37.5,134
2471,0,249650,2,298.9,308.5,1467,44.7,136
2472,0,249651,2,298.9,308.4,1301,51.1,138
2473,0,249652,2,298.9,308.5,1429,55.1,140
2474,0,117333,1,298.9,308.5,1555,37.6,142
2475,0,249654,2,298.9,308.5,1503,40.6,145
2476,0,249655,2,298.9,308.5,1459,43.1,147
2477,0,331890,3,298.9,308.4,1449,42.4,149
2478,0,249657,2,298.9,308.5,1387,57.3,154
2479,0,117338,1,298.9,308.5,1456,50,156
2480,0,249659,2,299,308.5,1604,34.7,159
2481,0,249660,2,299,308.6,1734,32.4,161
2482,0,249661,2,299,308.6,1378,47.8,163
2483,0,249662,2,298.9,308.7,1504,41.8,165
2484,0,117343,1,298.9,308.7,1402,49.8,167
2485,0,331898,3,298.8,308.6,1524,37.7,170
2486,0,249665,2,298.8,308.6,1593,35.5,175
2487,0,117346,1,298.9,308.7,1772,28.4,177
2488,0,331901,3,298.9,308.6,1623,31,180
2489,0,249668,2,298.9,308.7,1356,50.7,185
2490,0,331903,3,298.9,308.7,1500,41.6,187
2491,0,331904,3,299.1,308.8,1566,46.6,192
2492,0,249671,2,299.1,308.9,1445,43.4,197
2493,0,331906,3,299,308.8,1382,58.5,199
2494,0,117353,1,299,308.8,1418,45.7,204
2495,1,249674,2,299.1,308.8,1329,53.6,207
2496,0,117355,1,299.1,308.8,1491,41,209
2497,0,117356,1,299.2,308.9,1573,37.4,212
2498,0,117357,1,299.2,308.9,1521,42.3,215
2499,0,249678,2,299.1,308.9,1467,47.2,218
2500,0,117359,1,299.1,308.9,1325,48.4,220
2501,0,249680,2,299.1,308.9,1617,32.3,223
2502,0,117361,1,299.1,308.9,1476,42.7,225
2503,1,249682,2,299.2,309,1515,48.9,228
2504,0,249683,2,299.2,309,1408,47.2,0
2505,0,249684,2,299.2,309.1,1468,45.6,2
2506,0,249685,2,299.2,309.1,1387,48.7,4
2507,0,117366,1,299.2,309.1,1503,34.7,6
2508,0,331921,3,299.2,309.1,1410,47.1,9
2509,0,249688,2,299,308.9,1615,30.6,14
2510,0,249689,2,299,308.9,1511,35.9,16
2511,0,249690,2,299.1,309,1405,53.8,18
2512,0,117371,1,299,308.9,1526,41.1,20
2513,0,249692,2,298.9,308.8,1530,38.3,23
2514,0,249693,2,299,308.7,1583,32.5,25
2515,0,249694,2,298.9,308.6,2069,18.7,27
2516,0,249695,2,298.8,308.5,1490,35,29
2517,0,249696,2,298.8,308.5,1736,29,31
2518,0,249697,2,298.8,308.5,1395,44.4,33
2519,0,117378,1,298.9,308.6,1425,49.6,35
2520,0,249699,2,298.8,308.6,1631,32.4,38
2521,0,249700,2,298.8,308.6,1535,41.2,40
2522,0,249701,2,298.8,308.6,1584,34.4,42
2523,0,117382,1,298.8,308.7,1543,38.2,44
2524,0,249703,2,298.8,308.7,1635,35.2,47
2525,0,117384,1,298.8,308.7,1446,45.5,49
2526,0,117385,1,298.8,308.6,1598,35.1,52
2527,0,249706,2,298.8,308.6,1501,35,55
2528,0,249707,2,298.8,308.5,1450,50.8,57
2529,0,249708,2,298.8,308.6,1730,25.9,59
2530,0,117389,1,298.8,308.6,1571,33.7,61
2531,0,249710,2,298.9,308.7,1438,51.7,64
2532,0,117391,1,298.8,308.5,1510,38.7,66
2533,0,249712,2,298.9,308.7,1389,44.9,69
2534,0,249713,2,298.8,308.7,1490,33.6,71
2535,0,249714,2,298.9,308.7,1729,26.6,73
2536,0,249715,2,299,308.8,1495,38.4,75
2537,0,249716,2,298.9,308.8,1281,53.9,77
2538,0,331951,3,298.9,308.7,1353,48.1,79
2539,0,249718,2,299.1,308.8,1429,50.1,84
2540,0,249719,2,299.1,308.8,1413,42.1,86
2541,0,249720,2,299.1,308.8,1502,38.3,88
2542,0,331955,3,299.1,308.8,1553,32.6,90
2543,0,331956,3,299.2,308.9,1712,26.4,95
2544,0,249723,2,299.3,309,1786,23.5,100
2545,0,249724,2,299.2,309,1951,21.4,102
2546,0,117405,1,299.2,309,1541,36.3,104
2547,0,249726,2,299.2,309.1,1605,34.3,107
2548,0,249727,2,299.2,309.1,1578,38.1,109
2549,0,117408,1,299.3,309.2,1440,37.5,111
2550,0,249729,2,299.4,309.2,1489,42.3,114
2551,0,249730,2,299.4,309.3,1366,48.4,116
2552,0,249731,2,299.3,309.2,1541,37.2,118
2553,0,331966,3,299.3,309.1,1552,40.7,120
2554,0,249733,2,299.3,309.1,1473,40.3,125
2555,0,249734,2,299.3,309.1,1531,37.9,127
2556,0,249735,2,299.3,309.2,1511,37.2,129
2557,0,117416,1,299.3,309.1,1449,47.9,131
2558,0,117417,1,299.4,309.1,1440,50,134
2559,0,117418,1,299.2,309,1881,23.9,137
2560,0,249739,2,299.3,309,1447,50.4,140
2561,0,117420,1,299.4,309.1,1326,62,142
2562,0,249741,2,299.4,309.2,1607,31.7,145
2563,0,249742,2,299.3,309.1,1551,39.1,147
2564,0,249743,2,299.3,309.1,1496,37.2,149
2565,0,249744,2,299.3,309.1,1493,38,151
2566,0,249745,2,299.4,309.1,1304,50.5,153
2567,0,117426,1,299.3,309,1420,41.6,155
2568,0,249747,2,299.4,309.1,1766,24.6,158
2569,0,249748,2,299.6,309.2,1450,43.1,160
2570,0,331983,3,299.5,309.2,1872,22.6,162
2571,0,249750,2,299.6,309.2,1713,26.5,167
2572,0,117431,1,299.5,309.2,1497,40.9,169
2573,0,117432,1,299.4,309.1,1352,44.7,172
2574,0,249753,2,299.5,309.2,1499,41.5,175
2575,0,249754,2,299.5,309.3,1972,19.3,177
2576,0,249755,2,299.5,309.3,1422,49.2,179
2577,0,249756,2,299.5,309.3,1523,41.5,181
2578,0,249757,2,299.5,309.4,1563,41.5,183
2579,0,249758,2,299.4,309.3,1391,46.6,185
2580,0,249759,2,299.3,309.1,1795,24.7,187
2581,0,249760,2,299.3,309.1,1293,53.7,189
2582,1,249761,2,299.2,309.1,1345,60.7,191
2583,0,249762,2,299.2,309,1615,33.7,193
2584,0,249763,2,299.2,308.9,1342,50.8,195
2585,0,249764,2,299.1,308.8,1502,46.7,197
2586,0,117445,1,299,308.7,1620,35.4,199
2587,0,249766,2,299,308.7,1537,42.8,202
2588,0,249767,2,299,308.7,2248,16.8,204
2589,0,249768,2,299,308.7,1706,28.6,206
2590,0,249769,2,299,308.7,2250,16.6,208
2591,0,249770,2,299,308.7,1396,48.6,0
2592,0,249771,2,298.9,308.6,1522,46.4,2
2593,0,249772,2,298.9,308.6,1539,45.4,4
2594,0,332007,3,298.9,308.5,1415,54,6
2595,0,249774,2,298.8,308.5,1446,37,11
2596,0,117455,1,298.8,308.6,1486,41.1,13
2597,0,249776,2,299,308.7,1426,38.6,16
2598,0,249777,2,299,308.7,1449,38.9,18
2599,1,249778,2,299.1,308.8,1320,67.5,20
2600,0,117459,1,299.2,308.9,1447,39.6,22
2601,0,249780,2,299.3,309,1422,47.3,25
2602,0,249781,2,299.3,309.1,1399,52.1,27
2603,0,249782,2,299.4,309.2,1427,41.5,29
2604,0,117463,1,299.3,309.2,1334,46.3,31
2605,0,117464,1,299.3,309.1,1385,45.6,34
2606,0,249785,2,299.4,309.2,1552,37.4,37
2607,0,332020,3,299.4,309.3,1534,37.5,39
2608,0,249787,2,299.4,309.3,1448,48.6,44
2609,0,249788,2,299.5,309.3,1409,44.7,46
2610,0,249789,2,299.4,309.2,1621,34.5,48
2611,0,332024,3,299.4,309.1,1547,40.9,50
2612,0,249791,2,299.4,309.1,1957,22.1,55
2613,0,249792,2,299.4,309.1,2421,14.2,57
2614,0,117473,1,299.3,309.1,1571,38.3,59
2615,0,249794,2,299.3,309.1,1634,36.8,62
2616,0,249795,2,299.3,309,1516,38.7,64
2617,0,249796,2,299.4,309.1,1207,66.5,66
2618,0,249797,2,299.4,309.1,1670,35.9,68
2619,0,117478,1,299.4,309.1,1461,48.6,70
2620,0,249799,2,299.4,309.2,1569,40.8,73
2621,0,249800,2,299.4,309.2,1556,35.7,75
2622,0,117481,1,299.5,309.3,1506,41.5,77
2623,0,117482,1,299.6,309.4,1642,30.3,80
2624,0,117483,1,299.6,309.4,1283,62.1,83
2625,0,332038,3,299.7,309.5,1375,46.8,86
2626,0,249805,2,299.7,309.4,1399,39.9,91
2627,0,249806,2,299.7,309.4,1650,29.8,93
2628,0,117487,1,299.8,309.6,1346,53.2,95
2629,0,332042,3,299.9,309.6,1410,51.2,98
2630,0,249809,2,300,309.7,1586,37.8,103
2631,0,249810,2,300,309.8,1372,39.6,105
2632,0,332045,3,300,309.7,1529,42.4,107
2633,0,117492,1,300,309.7,1652,28.6,112
2634,0,249813,2,300.1,309.8,1532,39.8,115
2635,0,249814,2,300,309.7,1554,32,117
2636,0,332049,3,299.9,309.6,1462,51,119
2637,0,249816,2,299.9,309.6,1254,61.3,124
2638,0,249817,2,299.9,309.6,1294,49.7,126
2639,0,249818,2,299.8,309.5,1739,27.5,128
2640,0,117499,1,299.8,309.4,1412,47.8,130
2641,0,117500,1,299.9,309.5,1372,56.2,133
2642,0,332055,3,299.8,309.5,1420,46.7,136
2643,0,249822,2,299.8,309.5,1542,40.3,141
2644,0,117503,1,299.8,309.4,1401,48.1,143
2645,0,249824,2,299.8,309.4,1510,42.5,146
2646,0,332059,3,299.9,309.5,1547,38.5,148
2647,0,117506,1,299.8,309.5,1453,43.2,153
2648,0,249827,2,299.8,309.4,1408,45.6,156
2649,0,249828,2,299.8,309.4,1436,51.6,158
2650,0,117509,1,299.9,309.5,1582,38.2,160
2651,0,249830,2,299.9,309.6,1280,59.3,163
2652,0,249831,2,299.9,309.5,2008,20.4,165
2653,0,249832,2,299.9,309.5,1772,23.5,167
2654,0,249833,2,299.9,309.5,1779,26.1,169
2655,0,249834,2,299.9,309.5,1567,35.5,171
2656,0,117515,1,299.8,309.4,1751,27,173
2657,0,249836,2,299.9,309.5,1349,51.3,176
2658,0,117517,1,300,309.5,1425,40.8,178
2659,0,249838,2,300,309.4,1395,44.5,181
2660,0,332073,3,299.8,309.3,1595,32.1,183
2661,0,249840,2,299.8,309.3,1291,56.4,188
2662,0,117521,1,299.9,309.4,1509,42.8,190
2663,0,117522,1,299.9,309.4,1483,38.1,193
2664,0,249843,2,299.9,309.3,1620,31.1,196
2665,0,117524,1,299.9,309.4,1487,42.2,198
2666,0,249845,2,299.8,309.4,2256,15.9,201
2667,0,332080,3,299.7,309.2,1691,27.7,203
2668,0,117527,1,299.8,309.3,1663,35.2,208
2669,0,117528,1,299.8,309.3,1640,31.1,211
2670,0,332083,3,299.7,309.3,1494,37.8,214
2671,0,249850,2,299.8,309.4,1467,46.2,219
2672,1,117531,1,299.7,309.3,1399,41.9,221
