NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Count,User_Score
0.18,0.23,0,0.08,0.49,0.01,0.01,0.01,0.01
0.46,0,0,0.04,0.49,0.01,0.01,0.01,0.01
0.35,0.13,0,0.01,0.49,49,5,0.01,0.01
0.34,0.13,0,0.02,0.49,61,55,20,7.2
0.27,0.03,0.17,0.03,0.49,78,36,180,8.7
0.35,0.13,0,0.01,0.49,85,16,22,7.7
0.12,0.1,0.24,0.03,0.49,77,38,53,8.3
0.3,0.12,0.03,0.04,0.49,78,71,82,6.2
0,0,0.49,0,0.49,0.01,0.01,0.01,0.01
0.16,0.16,0.13,0.03,0.49,65,69,110,6.4
0,0,0.49,0,0.49,0.01,0.01,0.01,0.01
0.37,0.11,0,0.02,0.49,76,41,46,8.4
0.16,0.3,0,0.03,0.49,0.01,0.01,0.01,0.01
0.29,0.15,0,0.05,0.49,0.01,0.01,0.01,0.01
0.18,0.12,0.16,0.03,0.49,76,22,19,7.7
0.42,0.03,0,0.04,0.49,61,12,8,5
0.36,0.04,0.04,0.04,0.49,0.01,0.01,0.01,0.01
0.2,0.22,0.01,0.05,0.49,0.01,0.01,0.01,0.01
0,0,0.49,0,0.49,0.01,0.01,0.01,0.01
0.45,0,0,0.04,0.49,56,7,4,7.3
0.28,0.16,0,0.04,0.49,0.01,0.01,79,4.6
0.24,0.19,0,0.06,0.49,0.01,0.01,10,7.2
0,0.15,0,0.33,0.49,0.01,0.01,0.01,0.01
0.24,0.14,0,0.1,0.49,79,50,31,8.6
0.24,0.19,0,0.06,0.49,0.01,0.01,10,6.6
0,0,0.49,0,0.49,0.01,0.01,0.01,0.01
0.04,0.22,0.21,0.02,0.49,0.01,0.01,0.01,0.01
0.2,0.23,0,0.06,0.49,72,26,518,6.4
0.27,0.16,0.02,0.04,0.49,43,37,24,4.4
0,0,0.46,0.03,0.49,0.01,0.01,0.01,0.01
0.25,0.01,0,0.22,0.49,0.01,0.01,0.01,0.01
0.24,0.18,0.03,0.05,0.49,72,50,42,7.6
0.36,0.09,0.02,0.01,0.49,69,20,23,7.4
0.24,0.19,0,0.06,0.49,57,30,8,6.4
0.36,0.11,0,0.02,0.49,66,7,0.01,0.01
0.27,0.18,0,0.03,0.49,0.01,0.01,0.01,0.01
0,0,0.49,0,0.49,0.01,0.01,0.01,0.01
0,0.45,0,0.03,0.49,36,7,16,3.6
0.31,0.1,0.05,0.03,0.49,58,55,29,6.3
0.07,0.05,0.35,0.02,0.49,72,37,38,7.7
0.12,0.31,0,0.06,0.49,84,5,31,6.1
0,0,0.49,0,0.49,0.01,0.01,0.01,0.01
0.14,0.3,0,0.05,0.49,58,53,162,5.7
0,0.47,0,0.02,0.48,0.01,0.01,0.01,0.01
0.4,0.02,0,0.07,0.48,56,18,9,6.1
0.35,0.13,0,0.01,0.48,0.01,0.01,0.01,0.01
0.35,0.13,0,0.01,0.48,62,4,8,7.8
0.01,0.45,0,0.03,0.48,85,34,1353,5.8
0,0,0.45,0.03,0.48,0.01,0.01,0.01,0.01
0.36,0.11,0,0.02,0.48,78,44,11,6.5
0.45,0.03,0,0.01,0.48,0.01,0.01,0.01,0.01
0,0,0.48,0,0.48,0.01,0.01,0.01,0.01
0.23,0.21,0,0.04,0.48,0.01,0.01,0.01,0.01
0.1,0.22,0.11,0.06,0.48,74,34,118,7.4
0.15,0.13,0.17,0.03,0.48,78,73,76,8.2
0.45,0,0,0.03,0.48,0.01,0.01,0.01,0.01
0.24,0.18,0,0.06,0.48,0.01,0.01,0.01,0.01
0.3,0.14,0,0.04,0.48,82,46,361,7.8
0.4,0.02,0,0.07,0.48,0.01,0.01,0.01,0.01
0.27,0.18,0,0.03,0.48,0.01,0.01,0.01,0.01
0.27,0.17,0,0.05,0.48,55,21,21,5.2
0.42,0.02,0.02,0.03,0.48,0.01,0.01,0.01,0.01
0.15,0.24,0.02,0.07,0.48,84,39,221,8.5
0.28,0.15,0,0.05,0.48,0.01,0.01,0.01,0.01
0.43,0.01,0,0.04,0.48,73,41,21,8.1
0.21,0.19,0,0.08,0.48,77,74,155,7.7
0.44,0,0,0.04,0.48,0.01,0.01,0.01,0.01
0.22,0.2,0.01,0.05,0.48,72,71,147,7.5
0.27,0.18,0,0.03,0.48,0.01,0.01,0.01,0.01
0.44,0,0,0.04,0.48,80,44,21,7.9
0.17,0.27,0,0.04,0.48,69,28,49,6.2
0.22,0.1,0.11,0.05,0.48,0.01,0.01,0.01,0.01
0.24,0.18,0,0.06,0.48,81,26,19,8.2
0.25,0.06,0.11,0.06,0.48,0.01,0.01,0.01,0.01
0.44,0.04,0,0,0.48,0.01,0.01,0.01,0.01
0.4,0.02,0,0.07,0.48,0.01,0.01,0.01,0.01
0.24,0.18,0,0.06,0.48,0.01,0.01,4,5
0.42,0.02,0,0.04,0.48,73,8,10,5.9
0.14,0.17,0.14,0.03,0.48,58,58,133,5.3
0.44,0.01,0,0.04,0.48,0.01,0.01,0.01,0.01
0.31,0.12,0.02,0.04,0.48,70,64,260,7
0.24,0.2,0,0.05,0.48,0.01,0.01,0.01,0.01
0.27,0.18,0,0.03,0.48,0.01,0.01,0.01,0.01
0.2,0.21,0,0.07,0.48,72,54,119,8.1
0.29,0.15,0,0.04,0.48,0.01,0.01,5,5.4
0.08,0.35,0,0.05,0.48,0.01,0.01,0.01,0.01
0.23,0.18,0,0.06,0.48,82,11,17,7.9
0.44,0,0,0.03,0.48,0.01,0.01,5,7.6
0.27,0.17,0,0.04,0.48,80,12,27,6.9
0,0.47,0,0,0.48,0.01,0.01,0.01,0.01
0.27,0.18,0,0.03,0.48,0.01,0.01,0.01,0.01
0.41,0.03,0,0.04,0.48,82,16,36,8.8
0.34,0.13,0,0.01,0.48,50,5,6,5.3
0.32,0.1,0.03,0.04,0.48,83,45,177,4.4
0.25,0.03,0.17,0.02,0.48,68,42,24,7.5
0.35,0.11,0,0.02,0.48,81,30,11,5.1
0.19,0.27,0.01,0,0.48,72,49,33,6.6
0.19,0.05,0,0.24,0.48,0.01,0.01,0.01,0.01
0.45,0.03,0,0,0.48,0.01,0.01,0.01,0.01
0.28,0.15,0.01,0.04,0.48,83,11,290,6.7
0.23,0.18,0,0.06,0.48,80,10,10,9.1
0.16,0.01,0.29,0.01,0.48,65,34,22,5.9
0,0.48,0,0,0.48,43,17,177,4.1
0.14,0.11,0.19,0.04,0.47,72,18,9,6.3
0.45,0.02,0,0.01,0.47,0.01,0.01,0.01,0.01
0.24,0.16,0.04,0.03,0.47,0.01,0.01,0.01,0.01
0.45,0.02,0,0,0.47,0.01,0.01,0.01,0.01
0.44,0.03,0,0,0.47,0.01,0.01,0.01,0.01
0.23,0.18,0,0.06,0.47,61,19,13,8.7
0.43,0.01,0,0.03,0.47,0.01,0.01,0.01,0.01
0.39,0.02,0,0.06,0.47,0.01,0.01,0.01,0.01
0.28,0.15,0,0.04,0.47,67,30,132,6.5
0.14,0.01,0.31,0.02,0.47,60,29,16,6.9
0.09,0.35,0,0.03,0.47,0.01,0.01,35,2.4
0.25,0.18,0,0.04,0.47,78,24,0.01,0.01
0.42,0.02,0,0.04,0.47,53,39,29,5.3
0,0,0.47,0,0.47,0.01,0.01,0.01,0.01
0.26,0.18,0,0.03,0.47,0.01,0.01,0.01,0.01
0.2,0.23,0,0.05,0.47,62,66,63,7.1
0.26,0.18,0,0.03,0.47,0.01,0.01,0.01,0.01
0.23,0.16,0.01,0.07,0.47,72,47,70,7.6
0.08,0.36,0,0.03,0.47,87,49,1158,5.9
0.23,0.18,0,0.06,0.47,90,59,337,8.8
0.35,0.08,0,0.04,0.47,0.01,0.01,0.01,0.01
0.06,0.39,0,0.01,0.47,37,5,4,6.3
0,0,0.47,0,0.47,0.01,0.01,0.01,0.01
0.25,0.17,0.01,0.05,0.47,82,47,95,7.6
0.1,0.22,0.02,0.12,0.47,64,25,18,7.1
0.05,0.04,0.38,0.01,0.47,75,15,10,8
0,0,0.46,0.01,0.47,0.01,0.01,0.01,0.01
0.04,0.03,0.39,0.01,0.47,84,45,60,9
0.23,0.18,0,0.06,0.47,54,7,16,7.1
0.19,0.23,0,0.05,0.47,68,22,6,6.2
0.19,0.2,0.01,0.08,0.47,79,48,98,7.9
0,0,0.47,0,0.47,34,4,0.01,0.01
0.41,0.02,0,0.04,0.47,65,15,4,7.3
0.22,0.2,0,0.05,0.47,60,42,23,6.5
0.23,0.18,0,0.06,0.47,58,31,10,8
0.38,0.08,0,0.01,0.47,0.01,0.01,0.01,0.01
0,0,0.44,0.03,0.47,0.01,0.01,0.01,0.01
0.2,0.04,0.21,0.02,0.47,81,14,22,7.6
0.38,0.08,0,0.01,0.47,0.01,0.01,0.01,0.01
0.28,0.17,0,0.01,0.47,0.01,0.01,0.01,0.01
0.27,0.06,0.08,0.05,0.47,0.01,0.01,0.01,0.01
0.21,0.18,0,0.08,0.47,59,36,24,4.3
0.28,0.15,0,0.04,0.47,0.01,0.01,0.01,0.01
0.16,0.25,0.01,0.05,0.47,82,64,61,7.9
0.44,0.02,0,0,0.47,0.01,0.01,0.01,0.01
0.23,0.18,0,0.06,0.47,69,19,8,8.5
0.33,0.1,0,0.04,0.47,0.01,0.01,0.01,0.01
0.35,0.1,0,0.02,0.47,74,19,11,7.4
0.41,0.02,0,0.04,0.47,66,57,156,7.5
0,0.45,0,0.02,0.47,85,67,1505,8.1
0.26,0.18,0,0.03,0.47,0.01,0.01,0.01,0.01
0.43,0.01,0,0.04,0.47,0.01,0.01,13,9
0.14,0.27,0,0.05,0.47,41,12,15,4.2
0,0,0.47,0,0.47,0.01,0.01,0.01,0.01
0.37,0.01,0.07,0.02,0.47,48,26,13,6.8
0,0,0.47,0,0.47,0.01,0.01,0.01,0.01
0.27,0.03,0,0.17,0.47,0.01,0.01,0.01,0.01
0.23,0.18,0,0.06,0.47,79,40,33,8.9
0.32,0.1,0.01,0.04,0.47,82,76,82,8.1
0.22,0.19,0.01,0.05,0.47,79,56,226,8
0.33,0.12,0,0.01,0.47,70,8,5,5.6
0.14,0.27,0,0.06,0.47,56,13,0.01,0.01
0.04,0.33,0,0.1,0.47,0.01,0.01,0.01,0.01
0.18,0.14,0.11,0.03,0.47,0.01,0.01,0.01,0.01
0.43,0,0,0.04,0.47,55,12,0.01,0.01
0.43,0,0,0.04,0.47,59,32,60,4.9
0.39,0.01,0,0.06,0.47,46,15,20,8.2
0.12,0.06,0.27,0.02,0.47,75,37,22,7.2
0,0.01,0.46,0,0.47,0.01,0.01,0.01,0.01
0.09,0.22,0.03,0.12,0.47,69,11,9,7.4
0.26,0.18,0,0.03,0.47,0.01,0.01,0.01,0.01
0.28,0.13,0.01,0.04,0.47,54,56,44,7.8
0.3,0.12,0,0.04,0.47,70,23,152,6.3
0.41,0.02,0,0.04,0.47,79,21,17,6.5
0.33,0.12,0,0.01,0.47,59,8,0.01,0.01
0.3,0.03,0.1,0.03,0.47,85,76,224,8.2
0.12,0.25,0.02,0.07,0.47,0.01,0.01,0.01,0.01
0.23,0.18,0,0.06,0.47,62,19,21,8.7
0.36,0.09,0,0.01,0.47,69,28,19,8.4
0.26,0.16,0.01,0.04,0.47,0.01,0.01,172,7.6
0.3,0.08,0.07,0.01,0.47,85,54,143,9.1
0.43,0,0,0.04,0.47,71,41,44,6.9
0.23,0.18,0,0.06,0.46,76,22,7,9.1
0.23,0.18,0,0.06,0.46,0.01,0.01,9,8.9
0.33,0.12,0,0.01,0.46,53,15,0.01,0.01
0.26,0.1,0.06,0.05,0.46,70,28,65,7
0.25,0.09,0.12,0.01,0.46,53,13,0.01,0.01
0,0.44,0,0.03,0.46,80,36,153,6.1
0.42,0.01,0,0.04,0.46,0.01,0.01,0.01,0.01
0.34,0.11,0,0.02,0.46,0.01,0.01,0.01,0.01
0.21,0.15,0.04,0.06,0.46,64,41,263,6.9
0.36,0.02,0.04,0.04,0.46,67,17,13,6.8
0.46,0.01,0,0,0.46,0.01,0.01,0.01,0.01
0,0.29,0,0.17,0.46,74,25,51,7.3
0.33,0.12,0,0.01,0.46,62,4,4,5.5
0.21,0.18,0,0.08,0.46,78,46,32,5.6
0.38,0.05,0,0.04,0.46,69,34,28,7.2
0.43,0.03,0,0,0.46,0.01,0.01,0.01,0.01
0.26,0.17,0,0.03,0.46,65,11,0.01,0.01
0.33,0.12,0,0.01,0.46,76,6,6,7.7
0.2,0.15,0.06,0.05,0.46,83,30,15,8.3
0.25,0.12,0,0.09,0.46,85,41,47,8.8
0,0,0.46,0,0.46,0.01,0.01,0.01,0.01
0.13,0.1,0.2,0.03,0.46,71,15,22,8.3
0,0,0.46,0,0.46,0.01,0.01,0.01,0.01
0.33,0.12,0,0.01,0.46,59,10,0.01,0.01
0.33,0.12,0,0.01,0.46,45,5,0.01,0.01
0.21,0.21,0,0.04,0.46,0.01,0.01,7,6.4
0.23,0.18,0,0.06,0.46,76,20,0.01,0.01
0.38,0.01,0,0.06,0.46,71,20,23,7.9
0.28,0.14,0,0.04,0.46,88,24,168,6.7
0.16,0.27,0,0.04,0.46,77,18,3301,4.7
0.38,0.01,0,0.06,0.46,49,13,31,5.5
0.24,0.15,0,0.07,0.46,61,41,11,6.7
0.33,0.12,0,0.01,0.46,64,5,0.01,0.01
0.3,0.11,0,0.04,0.46,71,6,58,7
0.26,0.17,0,0.03,0.46,0.01,0.01,0.01,0.01
0.26,0.17,0,0.03,0.46,0.01,0.01,0.01,0.01
0.26,0.15,0,0.04,0.46,0.01,0.01,0.01,0.01
0.38,0.01,0,0.06,0.46,82,30,30,7.6
0.26,0.15,0,0.05,0.46,57,9,10,6.8
0.17,0.23,0,0.05,0.46,50,8,18,3.7
0.12,0.27,0,0.07,0.46,0.01,0.01,10,7
0.43,0.03,0,0,0.46,0.01,0.01,0.01,0.01
0.22,0.18,0,0.06,0.46,80,37,29,7.9
0.42,0.01,0,0.03,0.46,65,14,0.01,0.01
0.22,0.18,0,0.06,0.46,0.01,0.01,0.01,0.01
0.33,0.12,0,0.01,0.46,0.01,0.01,0.01,0.01
0.33,0.12,0,0.01,0.46,77,6,12,8.3
0.22,0,0.22,0.02,0.46,0.01,0.01,0.01,0.01
0.29,0.13,0,0.04,0.46,72,7,0.01,0.01
0.06,0.13,0.23,0.04,0.46,0.01,0.01,0.01,0.01
0.09,0.24,0,0.12,0.46,67,28,30,7.9
0.22,0.17,0,0.06,0.46,72,8,32,4.6
0,0,0.46,0,0.46,0.01,0.01,0.01,0.01
0,0.38,0,0.08,0.46,0.01,0.01,17,5.6
0.29,0.13,0,0.04,0.46,0.01,0.01,0.01,0.01
0.25,0.17,0,0.03,0.46,63,11,6,6.5
0.25,0.17,0,0.03,0.46,0.01,0.01,0.01,0.01
0.22,0.17,0,0.06,0.46,58,25,51,8.8
0,0,0.46,0,0.46,0.01,0.01,0.01,0.01
0.14,0.11,0.17,0.04,0.46,70,23,19,8.7
0.35,0.06,0,0.05,0.46,67,33,8,6.1
0,0,0.45,0.01,0.46,0.01,0.01,0.01,0.01
0.33,0.09,0,0.04,0.46,86,48,38,8.3
0.36,0.08,0,0.02,0.46,89,44,31,8.2
0,0,0.46,0,0.46,0.01,0.01,0.01,0.01
0.23,0.14,0,0.09,0.46,65,19,64,9.1
0.25,0.17,0,0.03,0.46,0.01,0.01,0.01,0.01
0.3,0.12,0,0.04,0.46,41,25,14,4.1
0.33,0.12,0,0.01,0.45,0.01,0.01,0.01,0.01
0.26,0.15,0,0.03,0.45,0.01,0.01,0.01,0.01
0.25,0.17,0,0.03,0.45,0.01,0.01,0.01,0.01
0.37,0,0,0.09,0.45,75,60,96,7.3
0.13,0.29,0,0.03,0.45,81,23,1662,8.1
0,0,0.45,0,0.45,0.01,0.01,0.01,0.01
0,0,0.45,0,0.45,0.01,0.01,0.01,0.01
0.34,0.09,0.02,0.01,0.45,63,23,45,8
0.2,0.21,0,0.04,0.45,70,4,11,8.7
0.34,0.1,0,0.02,0.45,86,16,0.01,0.01
0.21,0.14,0.01,0.09,0.45,75,15,222,7.5
0.24,0.17,0,0.05,0.45,0.01,0.01,0.01,0.01
0,0,0.45,0,0.45,0.01,0.01,0.01,0.01
0.35,0.05,0,0.05,0.45,0.01,0.01,47,2.8
0.23,0.06,0.16,0.01,0.45,0.01,0.01,0.01,0.01
0.22,0.17,0,0.06,0.45,46,5,5,6.8
0.29,0.01,0.12,0.03,0.45,83,32,23,7.5
0.42,0,0,0.03,0.45,0.01,0.01,0.01,0.01
0.43,0,0,0.03,0.45,0.01,0.01,0.01,0.01
0.32,0.11,0,0.02,0.45,89,84,85,8.9
0.38,0.01,0,0.06,0.45,66,22,15,6.9
0,0.4,0,0.06,0.45,0.01,0.01,0.01,0.01
0.13,0.27,0,0.05,0.45,70,12,20,7.2
0.42,0.03,0,0,0.45,0.01,0.01,0.01,0.01
0.42,0,0,0.03,0.45,0.01,0.01,0.01,0.01
0.25,0.17,0,0.03,0.45,0.01,0.01,0.01,0.01
0.22,0.17,0,0.06,0.45,75,37,52,8.4
0,0,0.42,0.03,0.45,0.01,0.01,0.01,0.01
0.22,0.17,0,0.06,0.45,75,21,23,8.3
0.42,0,0,0.03,0.45,79,15,6,6.7
0.42,0,0,0.03,0.45,0.01,0.01,0.01,0.01
0.42,0,0,0.03,0.45,0.01,0.01,21,7.8
0.42,0,0,0.03,0.45,0.01,0.01,0.01,0.01
0.34,0.1,0,0.02,0.45,76,30,30,8.7
0.42,0.02,0,0,0.45,0.01,0.01,0.01,0.01
0.03,0.02,0.38,0.02,0.45,65,28,10,6.8
0.41,0,0,0.03,0.45,68,7,4,7
0.18,0.23,0,0.05,0.45,0.01,0.01,0.01,0.01
0.37,0.03,0,0.04,0.45,76,32,0.01,0.01
0.3,0.11,0,0.04,0.45,69,54,26,7.3
0.4,0.05,0,0,0.45,0.01,0.01,0.01,0.01
0,0,0.45,0,0.45,0.01,0.01,0.01,0.01
0.4,0.03,0,0.03,0.45,69,27,24,6.8
0.02,0.38,0.01,0.05,0.45,76,23,27,8.2
0.25,0.17,0,0.03,0.45,0.01,0.01,0.01,0.01
0.32,0.12,0,0.01,0.45,0.01,0.01,0.01,0.01
0.29,0.13,0,0.04,0.45,0.01,0.01,0.01,0.01
0.39,0.02,0,0.03,0.45,69,16,22,5.8
0.2,0.15,0.03,0.07,0.45,71,52,58,7.3
0,0,0.45,0,0.45,0.01,0.01,0.01,0.01
0.22,0.17,0,0.06,0.45,78,28,37,8.9
0,0,0.45,0,0.45,0.01,0.01,0.01,0.01
0.36,0.08,0,0.01,0.45,0.01,0.01,0.01,0.01
0.36,0.08,0,0.01,0.45,0.01,0.01,0.01,0.01
0.21,0.21,0,0.04,0.45,0.01,0.01,20,7
0.09,0.26,0.05,0.05,0.45,0.01,0.01,0.01,0.01
0.37,0.05,0,0.03,0.45,0.01,0.01,0.01,0.01
0.32,0.12,0,0.01,0.45,82,14,13,8.2
0.41,0,0,0.03,0.45,0.01,0.01,6,6.8
0.22,0.03,0,0.2,0.45,86,52,116,8.4
0,0,0.42,0.03,0.45,0.01,0.01,0.01,0.01
0.32,0.12,0,0.01,0.45,0.01,0.01,0.01,0.01
0.42,0.02,0,0,0.45,0.01,0.01,0.01,0.01
0.26,0.15,0,0.04,0.45,0.01,0.01,0.01,0.01
0.29,0.12,0,0.04,0.45,0.01,0.01,25,5.4
0,0,0.42,0.03,0.45,0.01,0.01,0.01,0.01
0.39,0.02,0.01,0.04,0.45,53,17,17,7.2
0.41,0,0,0.03,0.45,58,9,0.01,0.01
0.12,0.28,0,0.05,0.45,77,42,30,7.2
0,0.06,0,0.39,0.45,0.01,0.01,0.01,0.01
0,0,0.42,0.03,0.45,0.01,0.01,0.01,0.01
0.09,0.02,0,0.34,0.45,0.01,0.01,0.01,0.01
0.32,0.09,0,0.04,0.45,80,8,6,7.5
0.04,0.03,0.36,0.01,0.45,72,17,13,8.6
0.25,0.17,0,0.03,0.45,0.01,0.01,0.01,0.01
0.34,0.1,0,0.02,0.45,56,48,47,6.9
0.28,0.13,0,0.04,0.45,80,11,120,7.8
0.23,0.14,0,0.08,0.45,61,27,221,7.2
0.35,0.09,0,0.01,0.45,83,17,7,6.7
0.21,0.16,0.01,0.07,0.45,74,48,103,7.1
0.26,0.15,0,0.04,0.45,76,42,78,5.9
0.13,0.21,0.07,0.03,0.45,79,62,114,8.2
0.42,0.02,0,0,0.45,0.01,0.01,0.01,0.01
0.35,0.09,0,0.01,0.45,79,47,81,9.1
0.4,0.02,0,0.03,0.45,80,40,37,7.7
0.36,0.07,0,0.01,0.45,68,17,0.01,0.01
0.21,0.2,0,0.04,0.45,38,42,46,5
0.25,0.17,0,0.03,0.45,0.01,0.01,0.01,0.01
0.22,0.17,0,0.06,0.45,73,22,6,7.7
0.14,0.09,0.19,0.03,0.45,0.01,0.01,0.01,0.01
0.02,0.38,0,0.05,0.45,80,28,95,7.6
0.42,0.03,0,0,0.45,0.01,0.01,0.01,0.01
0.22,0.17,0,0.06,0.45,0.01,0.01,0.01,0.01
0.32,0.12,0,0.01,0.45,84,38,14,8.6
0.18,0.22,0,0.05,0.45,50,12,18,4.6
0.3,0.11,0.01,0.04,0.45,75,71,139,7
0.42,0,0,0.03,0.45,78,13,4,8
0.25,0.15,0.01,0.04,0.45,0.01,0.01,0.01,0.01
0.13,0.23,0,0.08,0.45,70,46,162,7.4
0.25,0.15,0,0.04,0.45,70,54,182,7
0.22,0.17,0,0.06,0.44,0.01,0.01,0.01,0.01
0.42,0,0,0.03,0.44,0.01,0.01,0.01,0.01
0.41,0,0,0.03,0.44,0.01,0.01,0.01,0.01
0.37,0.01,0,0.06,0.44,70,19,27,5.2
0.24,0.12,0.04,0.04,0.44,47,14,24,6
0.38,0.04,0,0.03,0.44,44,4,0.01,0.01
0.37,0.01,0,0.06,0.44,0.01,0.01,0.01,0.01
0.06,0.33,0.02,0.03,0.44,89,19,9,7.9
0.42,0.02,0,0,0.44,0.01,0.01,0.01,0.01
0.37,0.01,0,0.06,0.44,0.01,0.01,0.01,0.01
0.22,0.17,0,0.06,0.44,47,25,12,7.8
0.22,0.17,0,0.06,0.44,78,27,41,7.4
0.22,0.17,0,0.06,0.44,64,41,19,8.5
0.09,0.24,0.03,0.08,0.44,69,49,28,6.6
0.14,0.21,0.02,0.07,0.44,0.01,0.01,116,7.1
0.3,0.12,0,0.02,0.44,84,50,199,8.7
0.26,0.14,0.01,0.04,0.44,74,35,48,7.2
0.37,0.03,0.02,0.03,0.44,80,26,21,7.7
0.04,0.26,0,0.14,0.44,80,26,25,8.1
0.26,0.14,0,0.04,0.44,0.01,0.01,0.01,0.01
0.22,0.17,0,0.06,0.44,56,33,21,7.4
0.33,0.1,0,0.02,0.44,0.01,0.01,0.01,0.01
0,0,0.41,0.03,0.44,0.01,0.01,0.01,0.01
0.35,0.08,0,0.01,0.44,88,14,11,8.5
0.37,0.01,0,0.06,0.44,80,42,66,8.5
0.19,0.22,0,0.04,0.44,90,35,218,8.2
0.33,0.1,0,0.02,0.44,50,14,21,5.9
0,0,0.43,0.01,0.44,0.01,0.01,0.01,0.01
0.25,0.17,0,0.03,0.44,0.01,0.01,0.01,0.01
0.36,0.04,0,0.04,0.44,73,36,18,6.5
0.07,0.05,0.3,0.03,0.44,0.01,0.01,0.01,0.01
0.33,0.1,0,0.02,0.44,85,27,15,8.6
0.16,0.23,0,0.05,0.44,68,67,88,8
0.4,0.01,0,0.03,0.44,0.01,0.01,6,5.8
0.13,0,0.31,0.01,0.44,83,41,46,7.7
0,0,0.44,0,0.44,0.01,0.01,0.01,0.01
0.25,0.17,0,0.03,0.44,0.01,0.01,0.01,0.01
0.25,0.17,0,0.03,0.44,0.01,0.01,0.01,0.01
0,0,0.44,0,0.44,0.01,0.01,0.01,0.01
0.1,0.29,0,0.05,0.44,0.01,0.01,0.01,0.01
0.23,0.17,0,0.04,0.44,0.01,0.01,0.01,0.01
0.26,0.14,0,0.04,0.44,66,5,5,8.2
0.27,0.12,0.01,0.04,0.44,86,65,1440,5.1
0.32,0.08,0,0.03,0.44,0.01,0.01,0.01,0.01
0.35,0.08,0,0.01,0.44,0.01,0.01,0.01,0.01
0.16,0.03,0.15,0.1,0.44,0.01,0.01,0.01,0.01
0.4,0.01,0.02,0,0.44,0.01,0.01,0.01,0.01
0.3,0.1,0,0.04,0.44,87,14,521,8.6
0.34,0.09,0,0.01,0.44,0.01,0.01,0.01,0.01
0.19,0.2,0,0.05,0.44,69,6,6,8
0,0,0.44,0,0.44,0.01,0.01,0.01,0.01
0.24,0.17,0,0.03,0.44,0.01,0.01,0.01,0.01
0.28,0.12,0,0.04,0.44,79,52,160,8.3
0.17,0.13,0.06,0.08,0.44,74,51,20,8
0.21,0.19,0,0.05,0.44,65,18,4,7
0.34,0.08,0,0.02,0.44,81,18,12,9.3
0.4,0,0,0.03,0.44,0.01,0.01,0.01,0.01
0,0,0.44,0,0.44,0.01,0.01,0.01,0.01
0.35,0.06,0,0.03,0.44,70,13,16,6.6
0.15,0.14,0.09,0.06,0.44,73,26,102,7.5
0.24,0.17,0,0.03,0.44,0.01,0.01,0.01,0.01
0,0,0.43,0.01,0.44,0.01,0.01,0.01,0.01
0.41,0,0,0.03,0.44,0.01,0.01,5,6.2
0.34,0.09,0,0.01,0.44,71,30,44,7.2
0.22,0.14,0,0.08,0.44,74,12,182,6.1
0,0.28,0.05,0.11,0.44,57,9,89,4.1
0.31,0.12,0,0.01,0.44,53,6,0.01,0.01
0.41,0.03,0,0,0.44,0.01,0.01,0.01,0.01
0.19,0.18,0,0.07,0.44,59,22,37,6.5
0.25,0.14,0,0.04,0.44,65,5,6,4
0.09,0.02,0.32,0.01,0.44,55,26,22,7.2
0,0,0.44,0,0.44,0.01,0.01,0.01,0.01
0.23,0.17,0,0.04,0.44,74,25,36,7.1
0.34,0.09,0,0.01,0.44,88,18,65,9
0.31,0.12,0,0.01,0.44,0.01,0.01,0.01,0.01
0.26,0.13,0,0.04,0.44,71,72,63,7.2
0.34,0.09,0,0.01,0.44,92,41,175,8.7
0.41,0,0,0.03,0.44,53,8,5,6.8
0.38,0.02,0,0.03,0.44,70,14,40,2.8
0.31,0.12,0,0.01,0.44,0.01,0.01,0.01,0.01
0.36,0.01,0,0.06,0.44,75,24,34,8.7
0.36,0.04,0.01,0.03,0.44,82,63,196,8.1
0.41,0,0,0.03,0.44,0.01,0.01,0.01,0.01
0,0.06,0,0.38,0.44,0.01,0.01,0.01,0.01
0.28,0.12,0,0.04,0.44,84,81,95,7.7
0.26,0.12,0,0.05,0.44,74,57,97,7.5
0,0,0.44,0,0.44,0.01,0.01,0.01,0.01
0,0,0.44,0,0.44,0.01,0.01,0.01,0.01
0,0,0.44,0,0.44,0.01,0.01,0.01,0.01
0.21,0.17,0,0.06,0.44,73,15,5,8.6
0.19,0.12,0.07,0.05,0.44,80,34,117,7.8
0.36,0.01,0,0.06,0.44,0.01,0.01,0.01,0.01
0.28,0.11,0.01,0.03,0.44,77,32,93,8.4
0.26,0.13,0,0.04,0.44,62,49,368,7.4
0.11,0.25,0,0.07,0.44,74,37,6,6.8
0.24,0.15,0,0.04,0.44,63,4,0.01,0.01
0.1,0.25,0.02,0.07,0.44,76,54,271,8
0.35,0.05,0,0.03,0.44,0.01,0.01,0.01,0.01
0.35,0.07,0,0.02,0.44,78,22,5,5.2
0.26,0.1,0.07,0.01,0.43,58,9,18,8.6
0.2,0.11,0.09,0.03,0.43,46,20,174,4.3
0.4,0,0,0.03,0.43,60,4,8,6
0.21,0.17,0,0.06,0.43,73,36,54,8.6
0.18,0.21,0,0.04,0.43,0.01,0.01,0.01,0.01
0.19,0.07,0.12,0.05,0.43,0.01,0.01,0.01,0.01
0.19,0.09,0.11,0.05,0.43,58,43,152,5
