UDI,Product,type,Air,Process,Rotationa2,Torque,Too2,Target
1675,248854,2,298.1,307.8,1540,37.8,203,0
1676,248855,2,298,307.7,1407,43.9,205,0
1677,331090,3,297.9,307.6,1418,43,207,0
1678,116537,1,297.9,307.5,1647,30.8,212,0
1679,248858,2,298,307.5,1644,32.8,215,0
1680,248859,2,298,307.5,1792,27.9,217,0
1681,116540,1,297.9,307.4,1610,34.6,219,0
1682,116541,1,297.8,307.3,1804,26,222,0
1683,331096,3,297.9,307.4,1604,36.1,225,1
1684,116543,1,297.9,307.4,1403,52.8,0,0
1685,248864,2,297.8,307.3,1438,44.5,3,0
1686,248865,2,297.9,307.3,1824,26.3,5,0
1687,331100,3,297.9,307.3,1663,28.7,7,0
1688,248867,2,297.9,307.3,1502,36.7,12,0
1689,248868,2,297.9,307.4,1606,35.5,14,0
1690,248869,2,297.9,307.5,1561,37.7,16,0
1691,116550,1,297.9,307.4,1435,42.9,18,0
1692,248871,2,297.9,307.5,1602,38.3,21,0
1693,116552,1,298.1,307.6,1764,27.7,23,0
1694,331107,3,298,307.5,1683,27.8,26,0
1695,248874,2,298,307.5,1618,35.2,31,0
1696,248875,2,298,307.6,1509,41.6,33,0
1697,248876,2,297.9,307.6,1550,39,35,0
1698,116557,1,297.9,307.6,1519,44,37,0
1699,248878,2,297.9,307.6,1481,38,40,0
1700,248879,2,298.1,307.7,1289,48.3,42,0
1701,116560,1,298,307.6,1844,23.8,44,0
1702,248881,2,298,307.7,1479,42.5,47,0
1703,248882,2,298,307.7,1430,47.3,49,0
1704,116563,1,298.1,307.8,1636,36.7,51,0
1705,116564,1,298.1,307.8,1503,44.7,54,0
1706,116565,1,298.1,307.8,1608,32.6,57,0
1707,248886,2,298.2,307.8,1521,42.9,60,0
1708,248887,2,298.2,307.8,1439,41.6,62,0
1709,248888,2,298.2,307.8,1627,31.5,64,0
1710,248889,2,298.2,307.8,1749,26.1,66,0
1711,248890,2,298.2,307.8,1530,35.9,68,0
1712,248891,2,298.2,307.8,1355,51.3,70,0
1713,248892,2,298.3,307.9,1551,33.8,72,0
1714,248893,2,298.2,307.8,1515,46.7,74,0
1715,248894,2,298.2,307.8,1388,48.6,76,0
1716,248895,2,298.2,307.8,1585,34.6,78,0
1717,248896,2,298.1,307.7,1523,37.7,80,0
1718,248897,2,298.2,307.6,1369,54.5,82,0
1719,116578,1,298.2,307.7,1681,31,84,0
1720,248899,2,298.2,307.7,1503,38.3,87,0
1721,248900,2,298.2,307.7,1459,44.5,89,0
1722,248901,2,298.2,307.7,1688,32.4,91,0
1723,116582,1,298.2,307.7,1952,21.6,93,0
1724,248903,2,298.2,307.8,2029,19.9,96,0
1725,116584,1,298.3,307.8,1457,52.5,98,0
1726,116585,1,298.3,307.8,1392,50.4,101,0
1727,248906,2,298.3,307.8,1906,22.1,104,0
1728,116587,1,298.3,307.7,1602,33.4,106,0
1729,248908,2,298.3,307.7,1465,49.4,109,0
1730,116589,1,298.3,307.7,1439,43.8,111,0
1731,116590,1,298.3,307.8,1330,55.4,114,0
1732,116591,1,298.3,307.9,1485,42,117,0
1733,331146,3,298.4,307.9,1700,28.2,120,0
1734,248913,2,298.4,308,1515,42.8,125,0
1735,116594,1,298.5,308.1,1501,39.2,127,0
1736,248915,2,298.4,308,1380,47.6,130,0
1737,248916,2,298.4,307.9,1544,35.9,132,0
1738,248917,2,298.4,307.9,1743,27.3,134,0
1739,331152,3,298.4,307.9,1948,21.4,136,0
1740,331153,3,298.5,307.9,1260,54.2,141,0
1741,116600,1,298.5,307.9,1640,33.1,146,0
1742,116601,1,298.5,308,1363,49.2,149,0
1743,248922,2,298.5,308,1379,49.6,152,0
1744,116603,1,298.5,308,1713,25.8,154,0
1745,116604,1,298.5,308,1461,51.9,157,0
1746,248925,2,298.5,308,1624,29.8,160,0
1747,248926,2,298.4,308,1526,41.1,162,0
1748,248927,2,298.4,307.9,2381,14.2,164,0
1749,331162,3,298.4,307.7,1626,31.1,166,0
1750,248929,2,298.3,307.7,1576,33.8,171,0
1751,116610,1,298.4,307.8,1617,31.6,173,0
1752,248931,2,298.3,307.6,1942,20.6,176,0
1753,248932,2,298.2,307.6,1492,37.2,178,0
1754,248933,2,298.2,307.5,1470,51.3,180,0
1755,116614,1,298,307.4,1463,46.5,182,0
1756,248935,2,298,307.3,1424,46.5,185,0
1757,116616,1,298.1,307.4,1363,60.1,187,0
1758,116617,1,298.1,307.4,1335,56.2,190,0
1759,248938,2,298.1,307.4,1608,33.9,193,0
1760,331173,3,298,307.4,1606,35.2,195,0
1761,248940,2,298.1,307.5,1684,33.1,200,0
1762,248941,2,298.1,307.6,1950,20.3,202,0
1763,331176,3,298.2,307.6,1460,48.6,204,0
1764,248943,2,298.2,307.6,1511,31,209,1
1765,331178,3,298.2,307.6,1318,55.7,0,0
1766,248945,2,298.2,307.6,1368,51.8,5,0
1767,116626,1,298.3,307.7,1717,27.1,7,0
1768,116627,1,298.3,307.7,1520,41.4,10,0
1769,116628,1,298.3,307.8,1485,42,13,0
1770,248949,2,298.4,307.9,1981,23.2,16,0
1771,331184,3,298.4,307.9,1605,31,18,0
1772,248951,2,298.4,307.9,1446,45.3,23,0
1773,248952,2,298.4,308,1508,47.9,25,0
1774,248953,2,298.5,308,1384,59.5,27,0
1775,116634,1,298.5,308,1519,37.3,29,0
1776,248955,2,298.5,308,1404,48.1,32,0
1777,248956,2,298.5,308.1,1564,31.1,34,0
1778,331191,3,298.6,308.2,1555,36.8,36,0
1779,248958,2,298.6,308.2,1325,54,41,0
1780,116639,1,298.6,308.2,1488,44,43,0
1781,248960,2,298.5,308.2,1595,32.3,46,0
1782,248961,2,298.5,308.1,1662,28.6,48,0
1783,248962,2,298.4,308,1571,37.4,50,0
1784,331197,3,298.3,308,1553,41,52,0
1785,248964,2,298.3,308,2886,3.8,57,1
1786,248965,2,298.2,308,1538,38.2,59,0
1787,248966,2,298.4,308.2,1618,33,61,0
1788,248967,2,298.4,308.2,1364,45.9,63,0
1789,248968,2,298.3,308,1442,47.3,65,0
1790,248969,2,298.2,307.9,1313,67.3,67,1
1791,248970,2,298.2,307.9,1847,23.6,69,0
1792,248971,2,298.1,307.8,1524,40.8,71,0
1793,116652,1,298.1,307.7,1445,48,73,0
1794,248973,2,298.1,307.8,1761,28.2,76,0
1795,116654,1,298.1,307.8,1514,43.5,78,0
1796,116655,1,298.1,307.7,1498,38.3,81,0
1797,331210,3,298.1,307.6,1542,37.1,84,0
1798,116657,1,298,307.6,1508,41.8,89,0
1799,116658,1,298,307.5,1431,52.9,92,0
1800,116659,1,298,307.5,1427,45.1,95,0
1801,116660,1,298,307.5,1524,36.3,98,0
1802,116661,1,298,307.5,1427,43.6,101,0
1803,331216,3,298.1,307.6,1496,44.1,104,0
1804,248983,2,298.1,307.7,1388,40.3,109,0
1805,248984,2,298.1,307.7,1495,48.1,111,0
1806,331219,3,298.1,307.7,1376,56.2,113,0
1807,331220,3,298,307.6,1593,32.2,118,0
1808,248987,2,298,307.6,1654,28.9,123,0
1809,248988,2,298.1,307.7,2567,12.8,125,1
1810,248989,2,298.1,307.7,1767,27,127,0
1811,248990,2,298.1,307.6,1364,53.8,129,0
1812,116671,1,298.1,307.8,1569,31.2,131,0
1813,248992,2,298.2,307.8,1476,36.8,134,0
1814,248993,2,298.1,307.7,1479,45,136,0
1815,248994,2,298.1,307.7,1650,34.1,138,0
1816,116675,1,298.1,307.6,1565,36.3,140,0
1817,248996,2,298.1,307.6,1460,46.5,143,0
1818,248997,2,298.1,307.7,1664,27.6,145,0
1819,116678,1,298.1,307.7,1435,40.9,147,0
1820,116679,1,298.1,307.6,2066,19.2,150,0
1821,249000,2,298.1,307.5,1493,43.7,153,0
1822,249001,2,298.1,307.6,1354,43.3,155,0
1823,249002,2,298.1,307.6,1488,39.4,157,0
1824,249003,2,298.1,307.7,1414,48.7,159,0
1825,249004,2,298.1,307.5,1391,57.4,161,0
1826,116685,1,298,307.5,1784,27.8,163,0
1827,331240,3,297.8,307.3,1516,40.1,166,0
1828,116687,1,297.9,307.3,1420,47.8,171,0
1829,249008,2,297.8,307.2,1351,56.3,174,0
1830,249009,2,297.8,307.2,1880,23,176,0
1831,249010,2,297.8,307.3,1859,24,178,0
1832,116691,1,297.8,307.3,1315,54,180,0
1833,116692,1,297.8,307.4,1330,51.7,183,0
1834,249013,2,297.8,307.3,1327,61,186,1
1835,249014,2,297.8,307.2,1498,38.1,188,0
1836,331249,3,297.8,307.3,1555,35.8,190,0
1837,249016,2,297.7,307.2,1518,35.8,195,0
1838,249017,2,297.7,307.2,1392,43,197,0
1839,116698,1,297.8,307.2,1456,39.6,199,0
1840,249019,2,297.7,307.1,1715,30.2,0,0
1841,116700,1,297.7,307.2,1405,43.7,2,0
1842,249021,2,297.7,307.2,1668,37.8,5,0
1843,331256,3,297.7,307.1,1855,22.5,7,0
1844,249023,2,297.6,307.1,1496,39.2,12,0
1845,116704,1,297.6,307.1,1471,44.9,14,0
1846,249025,2,297.7,307.2,1444,40,17,0
1847,331260,3,297.7,307.3,1514,38.6,19,0
1848,249027,2,297.8,307.3,1412,50.7,24,0
1849,331262,3,297.7,307.2,1429,44.1,26,0
1850,249029,2,297.7,307.2,1668,32.7,31,0
1851,116710,1,297.7,307.2,1372,52.8,33,0
1852,116711,1,297.7,307.3,1365,49.2,36,0
1853,116712,1,297.6,307.1,1526,39.1,39,0
1854,249033,2,297.6,307.2,1486,40.6,42,0
1855,116714,1,297.6,307.2,1470,42.6,44,0
1856,331269,3,297.7,307.3,1249,62.8,47,0
1857,116716,1,297.8,307.4,1752,26.1,52,0
1858,249037,2,297.7,307.4,1643,36.5,55,0
1859,116718,1,297.8,307.4,1488,36.1,57,0
1860,249039,2,297.8,307.4,1355,45.8,60,0
1861,249040,2,297.8,307.6,1607,30.3,62,0
1862,116721,1,297.9,307.6,1609,30.3,64,0
1863,249042,2,297.9,307.7,1517,44.4,67,0
1864,116723,1,297.9,307.7,1517,39.5,69,0
1865,249044,2,297.9,307.7,1546,37.6,72,0
1866,249045,2,297.9,307.7,1567,34.7,74,0
1867,116726,1,298.1,307.9,1662,28.9,76,0
1868,249047,2,298.1,307.9,1502,41.8,79,0
1869,249048,2,298.3,308,1361,56.9,81,0
1870,116729,1,298.3,308.1,1630,32.7,83,0
1871,249050,2,298.3,308,1486,42.3,86,0
1872,249051,2,298.3,308.1,1840,21.5,88,0
1873,249052,2,298.3,308.1,1326,58.4,90,0
1874,249053,2,298.4,308.1,1367,57.8,92,0
1875,249054,2,298.4,308.1,1598,32.7,94,0
1876,249055,2,298.3,308,1363,50.1,96,0
1877,249056,2,298.3,308,1242,62,98,0
1878,116737,1,298.2,307.8,1566,33.8,100,0
1879,116738,1,298.1,307.7,1424,47.7,103,0
1880,116739,1,298.2,307.7,1608,33.8,106,0
1881,249060,2,298.1,307.7,1705,29.1,109,0
1882,249061,2,298,307.6,1548,45.8,111,0
1883,116742,1,298,307.6,1581,43.4,113,0
1884,116743,1,298,307.6,1472,46.7,116,0
1885,116744,1,298,307.6,1792,26,119,0
1886,249065,2,298,307.6,1683,32.8,122,0
1887,249066,2,297.9,307.6,1503,40.7,124,0
1888,116747,1,297.9,307.5,1642,32.4,126,0
1889,116748,1,297.8,307.4,1902,24.3,129,0
1890,331303,3,297.7,307.4,1432,40.2,132,0
1891,249070,2,297.8,307.4,1512,40.8,137,0
1892,249071,2,297.7,307.4,1764,29,139,0
1893,116752,1,297.8,307.4,1438,43.6,141,0
1894,249073,2,297.8,307.5,1631,29.9,144,0
1895,331308,3,297.9,307.5,1880,23.3,146,0
1896,249075,2,297.9,307.6,1344,54.3,151,0
1897,249076,2,297.9,307.5,1574,35.8,153,0
1898,249077,2,297.8,307.4,1418,41.2,155,0
1899,249078,2,297.8,307.5,1372,54.1,157,0
1900,249079,2,297.8,307.5,1388,40,159,0
1901,331314,3,297.9,307.6,1493,36,161,0
1902,116761,1,297.9,307.6,1505,40.1,166,0
1903,249082,2,298,307.6,1694,29.1,169,0
1904,249083,2,297.9,307.6,1968,20.4,171,0
1905,116764,1,298,307.6,1569,35.6,173,0
1906,249085,2,297.9,307.6,1687,29.1,176,0
1907,249086,2,297.9,307.6,1430,52.4,178,0
1908,249087,2,297.9,307.6,1504,42.4,180,0
1909,249088,2,297.9,307.6,1977,20.2,182,0
1910,249089,2,298,307.7,1435,45.6,184,0
1911,331324,3,298,307.7,1547,36.8,186,0
1912,116771,1,298.1,307.8,1316,57.2,191,0
1913,116772,1,298,307.7,1621,34.9,194,0
1914,116773,1,298,307.8,1492,40.2,197,0
1915,249094,2,298,307.7,1643,32.3,200,0
1916,249095,2,298,307.7,1492,38.7,202,0
1917,249096,2,298,307.7,1387,50.8,204,0
1918,116777,1,298.1,307.9,1463,47.3,206,0
1919,116778,1,298.1,307.9,1496,40,0,0
1920,249099,2,298.2,308,1658,30,3,0
1921,249100,2,298.1,307.9,2161,17.5,5,0
1922,249101,2,298.1,307.9,1665,32,7,0
1923,249102,2,298,307.8,1716,26.6,9,0
1924,249103,2,298,307.7,1529,34.1,11,0
1925,249104,2,297.9,307.7,1353,50.7,13,0
1926,249105,2,297.9,307.7,1537,37.7,15,0
1927,249106,2,298,307.7,1606,30.8,17,0
1928,331341,3,298,307.8,1314,47.8,19,0
1929,249108,2,298,307.8,1623,29.9,24,0
1930,116789,1,298,307.8,1483,50.9,26,0
1931,116790,1,298.1,307.9,1569,37,29,0
1932,116791,1,298.2,308,1969,21.7,32,0
1933,116792,1,298.1,308,1686,29.3,35,0
1934,249113,2,298.1,308,1638,35.1,38,0
1935,249114,2,298.1,307.9,1698,33.3,40,0
1936,116795,1,298.1,307.9,1377,55.1,42,0
1937,116796,1,298.1,308,2129,18.4,45,0
1938,249117,2,298.2,308,1411,42.4,48,0
1939,249118,2,298.1,307.9,1517,40.8,50,0
1940,116799,1,298.1,307.9,1303,53.9,52,0
1941,249120,2,298.1,307.9,1578,35.6,55,0
1942,249121,2,298.1,307.9,1425,58.2,57,0
1943,249122,2,298.1,308,1456,42.4,59,0
1944,249123,2,298.1,308,1704,30.9,61,0
1945,249124,2,298.1,308.1,1791,27.3,63,0
1946,249125,2,298.1,308.1,1616,32.8,65,0
1947,249126,2,298.2,308.1,1622,34.9,67,0
1948,249127,2,298.2,308.1,1462,49.9,69,0
1949,249128,2,298.1,308.1,1410,45.8,71,0
1950,116809,1,298.1,308,1543,41.9,73,0
1951,116810,1,298,307.9,1479,47.6,76,0
1952,249131,2,298,307.8,1839,22.7,79,0
1953,249132,2,298,307.8,1266,60.5,81,0
1954,249133,2,297.9,307.7,1593,34.9,83,0
1955,249134,2,297.9,307.8,1459,46.9,85,0
1956,249135,2,297.9,307.7,1308,55.2,87,0
1957,116816,1,297.9,307.7,1364,46.8,89,0
1958,331371,3,297.9,307.7,1618,35.9,92,0
1959,331372,3,297.9,307.7,1464,43.2,97,0
1960,116819,1,297.8,307.6,1352,49.4,102,0
1961,249140,2,297.8,307.6,1446,51.4,105,0
1962,249141,2,297.8,307.5,1448,51.2,107,0
1963,249142,2,297.8,307.5,1391,48.6,109,0
1964,249143,2,297.7,307.5,1379,43.3,111,0
1965,116824,1,297.8,307.5,1405,46.9,113,0
1966,249145,2,297.8,307.5,1581,33.1,116,0
1967,249146,2,297.9,307.6,1515,40.5,118,0
1968,249147,2,297.9,307.6,1589,37.8,120,0
1969,249148,2,298,307.6,1281,50.8,122,0
1970,331383,3,297.8,307.5,1631,31.3,124,0
1971,116830,1,297.9,307.6,1202,67,129,0
1972,249151,2,297.9,307.6,1298,52.7,132,0
1973,249152,2,297.9,307.6,1612,30.7,134,0
1974,249153,2,297.9,307.6,1747,25.3,136,0
1975,249154,2,298,307.6,1450,48.7,138,0
1976,249155,2,298,307.7,1422,45.6,140,0
1977,116836,1,298.1,307.7,1419,47.4,142,0
1978,116837,1,298.1,307.7,1633,30.7,145,0
1979,249158,2,298,307.7,1442,43.6,148,0
1980,331393,3,298,307.6,1420,45.8,150,0
1981,116840,1,298,307.6,1301,58.5,155,0
1982,249161,2,298,307.6,1385,45,158,0
1983,116842,1,298,307.7,1487,41.3,160,0
1984,116843,1,298,307.6,1459,44.4,163,0
1985,116844,1,298,307.5,1387,45.5,166,0
1986,249165,2,298.1,307.7,1537,40.8,169,0
1987,249166,2,298.1,307.6,1498,42.9,171,0
1988,116847,1,298.2,307.8,1599,31.2,173,0
1989,331402,3,298.3,307.9,1420,39.2,176,0
1990,249169,2,298.2,307.9,1785,23.4,181,0
1991,249170,2,298.2,307.8,1423,48.1,183,0
1992,116851,1,298.2,307.8,1583,36.6,185,0
1993,249172,2,298.2,307.8,1375,46.6,188,0
1994,116853,1,298.3,308,1463,42.5,190,0
1995,116854,1,298.2,307.9,1403,45.1,193,0
1996,249175,2,298.3,308,1451,47.1,196,0
1997,116856,1,298.4,308,1416,38.2,198,1
1998,249177,2,298.3,308.1,1672,41.3,0,0
1999,331412,3,298.3,308,1637,30.8,2,0
2000,249179,2,298.4,308,1540,37.8,7,0
2001,249180,2,298.4,308.1,1279,53.1,9,0
2002,249181,2,298.4,308.2,1604,34.9,11,0
2003,249182,2,298.5,308.2,1654,27.1,13,0
2004,116863,1,298.5,308.2,1564,37.5,15,0
2005,249184,2,298.5,308.2,1451,47.5,18,0
2006,249185,2,298.5,308.3,1504,38,20,0
2007,116866,1,298.5,308.3,1381,50.5,22,0
2008,249187,2,298.6,308.4,1562,34.4,25,0
2009,249188,2,298.5,308.3,1811,24.7,27,0
2010,116869,1,298.6,308.3,1717,28.7,29,0
2011,249190,2,298.6,308.3,1278,60.5,32,0
2012,249191,2,298.7,308.5,1616,30.2,34,0
2013,249192,2,298.6,308.4,1397,46.4,36,0
2014,249193,2,298.6,308.4,1485,42.9,38,0
2015,249194,2,298.6,308.4,1310,59.7,40,0
2016,249195,2,298.5,308.2,1301,66.3,42,1
2017,249196,2,298.5,308.3,1458,44,44,0
2018,249197,2,298.7,308.5,1483,42.5,46,0
2019,249198,2,298.7,308.5,1375,46.4,48,0
2020,116879,1,298.7,308.5,1660,27,50,0
2021,331434,3,298.7,308.4,1560,33.3,53,0
2022,249201,2,298.7,308.5,1480,42.2,58,0
2023,249202,2,298.7,308.4,1373,46.9,60,0
2024,249203,2,298.7,308.5,1444,54.2,62,0
2025,116884,1,298.7,308.6,1722,24.7,64,0
2026,249205,2,298.7,308.5,1469,39.9,67,0
2027,116886,1,298.7,308.5,1360,52.9,69,0
2028,249207,2,298.7,308.4,1750,25.8,72,0
2029,116888,1,298.7,308.3,1349,46.6,74,0
2030,249209,2,298.7,308.5,1668,35.2,77,0
2031,249210,2,298.9,308.6,1400,49.5,79,0
2032,249211,2,298.8,308.6,1331,62.8,81,0
2033,249212,2,298.8,308.5,1444,42.2,83,0
2034,331447,3,298.8,308.5,1359,47.6,85,0
2035,116894,1,298.8,308.5,1425,47.4,90,0
2036,116895,1,298.9,308.6,1469,34.2,93,0
2037,249216,2,299,308.7,1892,22.8,96,0
2038,331451,3,299,308.7,1940,19.9,98,0
2039,249218,2,299,308.8,1405,55.2,103,0
2040,116899,1,299,308.9,1449,39.6,105,0
2041,249220,2,299.1,308.9,1686,29.6,108,0
2042,249221,2,299.1,308.9,1680,27.2,110,0
2043,116902,1,299.1,308.9,1397,52.4,112,0
2044,116903,1,299.2,309,1597,30.3,115,0
2045,249224,2,299.3,309.1,1470,41.1,118,0
2046,116905,1,299.3,309.1,1703,31.3,120,0
2047,249226,2,299.3,309.1,1388,45.5,123,0
2048,249227,2,299.3,309.2,1775,24.2,125,0
2049,249228,2,299.3,309.2,1465,41.5,127,0
2050,116909,1,299.3,309.2,1586,37.9,129,0
2051,116910,1,299.5,309.3,1675,29.2,132,0
2052,116911,1,299.4,309.2,1470,44.4,135,0
2053,249232,2,299.5,309.3,1477,40.4,138,0
2054,249233,2,299.5,309.3,1382,61,140,0
2055,116914,1,299.6,309.4,1605,29.8,142,0
2056,249235,2,299.6,309.4,1643,32.9,145,0
2057,249236,2,299.5,309.3,1333,54.1,147,0
2058,249237,2,299.5,309.3,1520,42.3,149,0
2059,116918,1,299.5,309.3,1902,24,151,0
2060,331473,3,299.5,309.4,1386,44.4,154,0
2061,249240,2,299.6,309.5,1803,27.7,159,0
2062,249241,2,299.7,309.6,1359,50.7,161,0
2063,116922,1,299.7,309.6,1477,42.7,163,0
2064,249243,2,299.7,309.6,1321,53.4,166,0
2065,249244,2,299.6,309.5,1453,41.4,168,0
2066,249245,2,299.7,309.6,1419,45.1,170,0
2067,249246,2,299.7,309.6,1512,36.2,172,0
2068,249247,2,299.7,309.6,1553,36.8,174,0
2069,116928,1,299.7,309.6,1534,39.1,176,0
2070,331483,3,299.7,309.6,1553,41,179,0
2071,249250,2,299.7,309.5,1352,49.7,184,0
2072,116931,1,299.7,309.6,1313,60,186,0
2073,249252,2,299.6,309.5,1570,35.5,189,0
2074,249253,2,299.6,309.4,1677,31.1,191,0
2075,249254,2,299.5,309.4,1602,31.5,193,0
2076,249255,2,299.5,309.4,1390,58.8,195,1
2077,249256,2,299.4,309.3,1544,36,197,0
2078,249257,2,299.4,309.4,1701,31.2,199,0
2079,116938,1,299.4,309.3,1692,28.4,201,0
2080,116939,1,299.3,309.3,1523,37.9,204,0
2081,249260,2,299.3,309.2,2280,15.4,207,0
2082,116941,1,299.4,309.3,1485,47.1,209,0
2083,331496,3,299.4,309.2,1513,36.1,212,0
2084,331497,3,299.4,309.3,1743,28.2,0,0
2085,249264,2,299.5,309.3,1442,46.2,5,0
2086,249265,2,299.5,309.3,1462,46.7,7,0
2087,331500,3,299.4,309.3,1439,49.7,9,0
2088,249267,2,299.5,309.3,1577,36.6,14,0
2089,249268,2,299.6,309.4,1331,46.4,16,0
2090,249269,2,299.5,309.3,1941,22.5,18,0
2091,249270,2,299.5,309.2,1393,47.3,20,0
2092,249271,2,299.4,309.2,1433,42.1,22,0
2093,249272,2,299.4,309.2,1444,48.2,24,0
2094,249273,2,299.4,309.2,1564,39,26,0
2095,249274,2,299.4,309.3,1377,43.6,28,0
2096,249275,2,299.4,309.3,1525,41.5,30,0
2097,116956,1,299.5,309.4,1387,56.2,32,0
2098,116957,1,299.4,309.4,1326,47.5,35,0
2099,249278,2,299.4,309.3,1401,59,38,0
2100,249279,2,299.4,309.3,1596,31.8,40,0
2101,116960,1,299.3,309.3,1471,46,42,0
2102,249281,2,299.3,309.3,1528,37.8,45,0
2103,249282,2,299.3,309.3,1325,62,47,0
2104,116963,1,299.3,309.1,1376,46.7,49,0
2105,116964,1,299.3,309.1,1600,35.3,52,0
2106,249285,2,299.3,309.1,1495,44,55,0
2107,249286,2,299.4,309.1,1645,28.6,57,0
2108,116967,1,299.4,309.1,1417,47.3,59,0
2109,331522,3,299.4,309,1415,51.7,62,0
2110,116969,1,299.3,309,1496,43.4,67,0
2111,331524,3,299.3,309,1508,35,70,0
2112,249291,2,299.4,309,1436,47.9,75,0
2113,249292,2,299.5,309.1,1852,22.6,77,0
2114,249293,2,299.5,309.1,1863,22.5,79,0
2115,331528,3,299.4,309.1,1373,44.1,81,0
2116,249295,2,299.4,309,1404,47.3,86,0
2117,116976,1,299.4,309,1381,44.9,88,0
2118,331531,3,299.4,308.9,1762,29.3,91,0
2119,331532,3,299.3,308.9,1429,43,96,0
2120,116979,1,299.3,308.9,1858,24.7,101,0
2121,331534,3,299.2,308.8,1908,21.3,104,0
2122,116981,1,299.2,308.8,1503,37.4,109,0
2123,116982,1,299.2,308.8,1523,38.9,112,0
2124,249303,2,299.3,309,1491,38.4,115,0
2125,249304,2,299.2,308.9,1430,39.1,117,0
2126,249305,2,299.3,308.9,1258,69.4,119,1
2127,249306,2,299.3,309,1449,46.5,121,0
2128,331541,3,299.3,309,1425,40.6,123,0
2129,249308,2,299.4,309,1800,24.3,128,0
2130,331543,3,299.4,309,1607,33.7,130,0
2131,249310,2,299.4,309,1391,58.2,135,0
2132,249311,2,299.4,309.1,1432,45.4,137,0
2133,249312,2,299.4,309,1660,28.4,139,0
2134,331547,3,299.3,309,1732,29.7,141,0
2135,249314,2,299.3,309,1473,46.3,146,0
2136,249315,2,299.3,309,1511,47.8,148,0
2137,249316,2,299.2,308.9,1588,41.5,150,0
2138,249317,2,299.3,308.9,1623,31.1,152,0
2139,249318,2,299.3,309,1734,30.6,154,0
2140,249319,2,299.3,309,1415,47.6,156,0
2141,249320,2,299.3,309,1419,46.6,158,0
2142,117001,1,299.3,308.9,1577,34.9,160,0
2143,249322,2,299.3,308.9,1376,60.3,163,0
2144,117003,1,299.3,308.8,1442,49,165,0
2145,249324,2,299.4,308.9,1451,40.5,168,0
2146,249325,2,299.3,308.8,1550,45.8,170,0
2147,249326,2,299.3,308.8,1647,32.9,172,0
2148,249327,2,299.4,308.9,1550,33.7,174,0
2149,249328,2,299.4,308.9,1583,34.1,176,0
2150,249329,2,299.4,309,1613,32.2,178,0
2151,331564,3,299.3,308.8,1636,35.5,180,0
2152,117011,1,299.3,308.7,1289,51.5,185,0
2153,117012,1,299.3,308.8,1648,28.4,188,0
2154,331567,3,299.3,308.8,1397,45.4,191,0
2155,117014,1,299.3,308.9,1767,24.8,196,0
2156,249335,2,299.3,308.8,1341,47.7,199,0
2157,117016,1,299.4,308.9,1457,41.5,201,0
2158,117017,1,299.4,309,1939,19.8,204,0
2159,117018,1,299.5,309,1399,49.7,207,0
2160,117019,1,299.5,309,1602,31.3,210,0
2161,249340,2,299.4,309,1507,41,213,0
2162,249341,2,299.4,309.1,1464,40.5,215,0
2163,249342,2,299.5,309.1,1336,42.1,217,0
2164,249343,2,299.6,309.2,1422,39.8,219,0
2165,249344,2,299.6,309.2,1540,36.7,221,0
2166,249345,2,299.5,309.1,1476,47.8,223,0
2167,117026,1,299.6,309.2,1867,23.4,225,1
2168,331581,3,299.6,309.1,1588,41.3,0,0
2169,117028,1,299.5,309.1,1420,49.5,5,0
2170,249349,2,299.5,309.1,1415,49.2,8,0
2171,117030,1,299.4,309.1,1500,43.3,10,0
2172,249351,2,299.5,309.1,1502,44.6,13,0
2173,249352,2,299.5,309.2,1816,23,15,0
2174,117033,1,299.5,309.2,1495,41.6,17,0
2175,249354,2,299.6,309.2,1572,33.4,20,0
2176,117035,1,299.5,309.2,1590,35.9,22,0
2177,117036,1,299.6,309.3,1387,48.3,25,0
2178,117037,1,299.6,309.2,1393,47.7,28,0
2179,249358,2,299.6,309.2,1602,37.3,31,0
2180,249359,2,299.6,309.2,1601,33.3,33,0
2181,331594,3,299.6,309.2,1597,36.3,35,0
2182,331595,3,299.5,309.1,1548,44.3,40,0
2183,117042,1,299.5,309.2,1314,61.8,45,0
2184,117043,1,299.6,309.3,1577,39.8,48,0
2185,249364,2,299.8,309.4,1475,43.4,51,0
2186,249365,2,299.8,309.4,1630,32.4,53,0
2187,249366,2,299.7,309.4,1445,42.9,55,0
2188,117047,1,299.8,309.4,1439,47.4,57,0
2189,249368,2,299.7,309.3,1420,44.1,60,0
2190,331603,3,299.7,309.2,1554,41.6,62,0
2191,117050,1,299.6,309.1,1471,44.3,67,0
2192,249371,2,299.6,309,1648,33.6,70,0
2193,249372,2,299.6,309,1472,48.8,72,0
2194,117053,1,299.5,308.9,1448,42.9,74,0
2195,117054,1,299.6,308.9,1568,35.3,77,0
2196,249375,2,299.6,308.9,1613,30.8,80,0
2197,117056,1,299.7,308.9,1551,35.4,82,0
2198,249377,2,299.7,309,1412,49.2,85,0
2199,117058,1,299.7,308.9,1478,41,87,0
2200,117059,1,299.8,309.1,1268,58,90,0
2201,249380,2,299.8,309.1,1546,35.6,93,0
2202,249381,2,299.8,309,1567,36.1,95,0
2203,117062,1,299.9,309.2,1548,35.7,97,0
2204,249383,2,299.8,309,1614,30.8,100,0
